"지점","지점명","일시","평균기온","최저기온","최저기온시각","최고기온","최고기온시각","강수계속시간","최다강수량10분","최다강수량시각10분","최다강수량1시간","최다강수량시각1시간","일강수량","최대순간풍속","최대순간풍속풍향","최대순간풍속시각","최대풍속","최대풍속풍향","최대풍속시각","평균풍속","풍정합","최다풍향","평균이슬점온도","최소상대습도","최소상대습도시각","평균상대습도","평균증기압","평균현지기압","최고해면기압","최고해면기압시각","최저해면기압","최저해면기압시각","평균해면기압","가조시간","합계일조시간","최다일사시각1시간","최다일사량1시간","합계일사량","일최심신적설","일최심신적설시각","일최심적설","일최심적설시각","합계3시간신적설","평균전운량","평균중하층운량","평균지면온도","최저초상온도","평균5CM지중온도","평균10CM지중온도","평균20CM지중온도","평균30CM지중온도","지중온도50CM","지중온도100CM","지중온도150CM","지중온도300CM","지중온도500CM","합계대형증발량","합계소형증발량","강수9_9"
235,"보령",22/12/28,-0.7,-3.6,2352,3.2,1404,,"","","","",0,7.7,20,858,3.9,360,904,0.9,765,360,-5.9,47,1245,68.8,4,1029,1032.9,2309,1028.1,503,1030.3,9.7,7.1,,,,,,,,,3.8,3.1,1,-4.9,,,,,,,,,,,,
235,"보령",22/12/29,-1.4,-4.3,442,2.6,1410,,"","","","",0,5,20,1202,2.7,20,1208,0.6,532,20,-6.4,48,1415,69.9,3.8,1031,1033.1,244,1030.8,1409,1032.3,9.7,3.2,,,,,,,,,7.9,7.5,0.6,-6,,,,,,,,,,,,
235,"보령",22/12/30,0.5,-2.3,724,4.6,1354,,"","","","",0.2,5.1,360,1301,2.8,20,1114,1.1,952,20,-4.1,53,1355,72,4.5,1030.3,1032.5,47,1030.2,1419,1031.6,9.7,4.2,,,,,,,,,7,6,2.1,-5.2,,,,,,,,,,,,
235,"보령",22/12/31,0.7,-2.8,258,6.7,1259,,"","","","",,4.1,230,1225,2.4,200,1218,0.8,678,20,-5.3,40,1451,65,4.1,1029.4,1032.2,948,1029.5,2019,1030.7,9.7,5.6,,,,,,,,,4.9,4.1,1.7,-6.1,,,,,,,,,,,,
236,"부여",22/12/01,-2.3,-6.3,656,1.5,1520,,"","","","",0,6.8,140,1229,2.6,140,1234,1.1,951,70,-11.9,29,1001,49.3,2.6,1030.3,1034.1,911,1029.5,1446,1032,9.9,7.4,,,,,,,,,7.9,2.4,0.9,-7.7,,,,,,,,,,,,
236,"부여",22/12/02,-1.3,-5.6,329,4.1,1545,,"","","","",,5.8,50,826,4,50,835,1.1,983,50,-7.5,39,1347,64.9,3.5,1028.5,1033.3,949,1027.4,2321,1030.2,9.9,7.5,,,,,,,,,4.6,2.1,0.8,-8.7,,,,,,,,,,,,
236,"부여",22/12/03,2.9,-2,37,7.7,1537,,"","","","",0.3,6,320,2355,2.3,340,2359,0.5,410,180,-0.2,64,224,80.5,6.1,1024.4,1028.2,2341,1023.7,1439,1026.1,9.9,0.2,,,,,,,,,8.1,5.6,3.4,-2.9,,,,,,,,,,,,
236,"부여",22/12/04,-0.6,-3.1,2333,4.9,4,,"","","","",,9.5,360,124,3.5,360,741,1.9,1650,360,-12.2,24,1259,43.3,2.6,1029.9,1033.3,1002,1027.9,10,1031.6,9.8,0.5,,,,,,,,,9.6,2.4,1.1,-5.3,,,,,,,,,,,,
236,"부여",22/12/05,-1.8,-6.3,2348,4,1450,,"","","","",,7.6,320,1424,3.8,20,1520,1.3,1116,360,-12.5,19,1348,48.1,2.4,1028.2,1032.4,35,1028,1440,1029.9,9.8,6.3,,,,,,,,,4,0.1,0.3,-9.8,,,,,,,,,,,,
236,"부여",22/12/06,-0.2,-6.6,57,5.8,1608,,"","","","",0.2,4.1,320,1615,2.1,320,1617,0.5,406,180,-3.2,55,1151,81.1,5,1022.7,1028.3,1,1023,1428,1024.4,9.8,4.1,,,,,,,,,4.6,3,1.2,-10.1,,,,,,,,,,,,
236,"부여",22/12/07,2.5,-2.1,524,10.4,1422,,"","","","",,9,320,1523,5.5,320,1315,0.9,807,290,-1.2,41,1427,79.1,5.6,1022.8,1026.5,2333,1023,347,1024.5,9.8,1.8,,,,,,,,,3.4,3.1,2.4,-6.4,,,,,,,,,,,,
236,"부여",22/12/08,2.2,-3.7,647,10.9,1501,,"","","","",,7.1,230,1339,2.4,250,1344,0.5,426,200,-1.6,40,1403,79.5,5.5,1024.5,1028.3,958,1024.9,1542,1026.2,9.8,7.5,,,,,,,,,1.9,0,3,-8.6,,,,,,,,,,,,
236,"부여",22/12/09,3,-2.8,245,12.8,1412,,"","","","",,5.5,320,1437,2.9,290,1445,0.5,411,270,-0.4,47,1541,80.9,6,1021.2,1025.6,4,1021.1,1611,1022.9,9.8,6.5,,,,,,,,,1.6,0.5,3.2,-7.1,,,,,,,,,,,,
236,"부여",22/12/10,1.5,-3.6,443,6.6,1352,,"","","","",,4.6,90,1125,2.3,90,1132,0.5,418,20,-3.6,37,1345,72.6,4.7,1019,1022.7,103,1018.6,1512,1020.7,9.8,2.6,,,,,,,,,5.6,3.5,1.1,-7.9,,,,,,,,,,,,
236,"부여",22/12/11,1.3,-4.3,755,9.3,1520,,"","","","",,6.7,320,1341,4.2,320,1350,0.8,692,340,-5.7,29,1313,63.6,4,1021.8,1025.2,2253,1021,2,1023.5,9.8,8.7,,,,,,,,,1,0.1,2.5,-9.1,,,,,,,,,,,,
236,"부여",22/12/12,1.1,-5.7,407,7.2,1350,,"","","","",0.9,4.5,230,1428,2.6,250,1434,0.7,626,160,-2.5,45,1226,78.9,5.3,1019.2,1025.3,15,1017.7,1909,1020.9,9.7,4.2,,,,,,,,,4.6,0.6,1.6,-11,,,,,,,,,,,,
236,"부여",22/12/13,2.3,-1.2,2308,6.4,1500,,"","","","",3.3,12.2,320,2011,6.5,290,2018,2.3,2019,320,-1.2,44,1518,79.3,5.6,1018,1023.7,2357,1017.8,1519,1019.7,9.7,1.6,,,,,,,,,9.1,2.1,2.4,-4,,,,,,,,,,,,
236,"부여",22/12/14,-6,-8.9,2349,-1.2,2,,"","","","",0,9.9,360,36,4.3,360,39,1.5,1304,360,-9.8,56,1416,75.4,2.9,1026.6,1031.2,1027,1023.5,11,1028.3,9.7,8.7,,,,,,,,,2.3,2.3,0.5,-11,,,,,,,,,,,,
236,"부여",22/12/15,-1.8,-9.3,130,4.5,1643,,"","","","",4.4,7.5,360,2201,3.9,230,1433,1.1,989,230,-4.2,62,1332,84.5,4.7,1023.8,1027.8,20,1021.8,1538,1025.6,9.7,4.9,,,,,,,,,7,2.5,-0.2,-10.8,,,,,,,,,,,,
236,"부여",22/12/16,-3.2,-6.4,737,-0.4,1,,"","","","",,5.1,50,1,3,20,2,1.2,1005,360,-9.9,36,1636,60.6,2.9,1028.9,1033.2,1036,1027.4,1,1030.6,9.7,4.5,,,,,,,,,8.3,0.8,-0.4,-7.8,,,,,,,,,,,,
236,"부여",22/12/17,-5.8,-10.1,2055,-2.4,1246,,"","","","",1.9,6.2,360,940,3,360,941,0.8,658,360,-8.3,56,1609,82.4,3.3,1023.8,1031.1,1,1023.9,1417,1025.5,9.7,2,,,,,,,,,6.3,5.5,-1.7,-13.8,,,,,,,,,,,,
236,"부여",22/12/18,-7.4,-10.7,723,-3.1,1411,,"","","","",0,5.5,320,1403,2.8,50,334,1,849,50,-13.3,40,1143,64.1,2.2,1022.3,1025.2,1010,1022.5,1419,1024.1,9.7,7.9,,,,,,,,,4.1,3.1,-1.5,-11.9,,,,,,,,,,,,
236,"부여",22/12/19,-5.1,-11.9,702,0.9,1548,,"","","","",0,6.1,50,2014,3.8,50,2017,0.9,797,50,-9.9,46,1439,70.3,2.9,1025.4,1028.7,957,1024.9,142,1027.1,9.7,7.9,,,,,,,,,2.5,1,-1.6,-13.8,,,,,,,,,,,,
236,"부여",22/12/20,-2,-8.3,649,4.2,1429,,"","","","",,5.9,50,1907,3.1,50,1913,1,858,50,-7,48,1319,70.3,3.6,1024.7,1031.2,947,1021.3,2346,1026.5,9.7,8.3,,,,,,,,,3.4,0,-0.6,-11.2,,,,,,,,,,,,
236,"부여",22/12/21,0.3,-1.6,1,2.2,1338,,"","","","",4.8,3.5,20,114,1.5,50,119,0.4,365,270,-0.8,69,235,93,5.8,1010.8,1021.4,1,1009.9,1403,1012.5,9.7,0,,,,,,,,,8.1,4,0.3,-3,,,,,,,,,,,,
236,"부여",22/12/22,-3.7,-7.8,2350,0.6,11,,"","","","",2,12.7,320,1225,5.2,320,1435,2,1767,340,-7.2,52,1349,76.6,3.6,1009.3,1012.3,2306,1009.3,1340,1011,9.7,2.7,,,,,,,,,6,5,-0.2,-6.8,,,,,,,,,,,,
236,"부여",22/12/23,-6.4,-8.7,2353,-3.2,1528,,"","","","",0,13.6,270,1511,6.9,320,1516,3.2,2778,340,-10.9,55,1524,70.1,2.7,1012.6,1017.5,2333,1011.7,35,1014.4,9.7,3.8,,,,,,,,,7.9,5,-0.5,-7.7,,,,,,,,,,,,
236,"부여",22/12/24,-8.2,-12.3,806,-2.7,1603,,"","","","",0,4.8,90,1206,2.8,20,752,1,869,20,-13.2,47,1514,67.8,2.2,1019.6,1023.4,2318,1017.5,1,1021.3,9.7,8.7,,,,,,,,,2.5,0.3,-1.7,-13.1,,,,,,,,,,,,
236,"부여",22/12/25,-5.4,-12.4,734,3.7,1527,,"","","","",,4.7,360,1703,2.2,320,1618,0.6,491,180,-9,47,1528,77.9,3.2,1022.7,1026.1,2352,1023.2,1238,1024.4,9.7,8.7,,,,,,,,,3,0.1,-2,-13.3,,,,,,,,,,,,
236,"부여",22/12/26,-4.3,-9.6,737,2.5,1543,,"","","","",,2.5,320,1157,1.5,290,1232,0.3,277,290,-6.8,57,1557,83.6,3.7,1025.1,1028.4,2355,1025.2,204,1026.8,9.7,6.4,,,,,,,,,2.1,0.3,-1.3,-13,,,,,,,,,,,,
236,"부여",22/12/27,-2.8,-9.5,801,5.3,1518,,"","","","",,4.9,320,1347,1.9,50,1348,0.3,282,180,-6,48,1341,80.3,4,1027.8,1031.6,956,1028,1406,1029.6,9.7,8.7,,,,,,,,,2.4,0.6,-0.6,-12.9,,,,,,,,,,,,
236,"부여",22/12/28,-2,-6.3,2333,4,1422,,"","","","",0,5.7,320,1439,2.9,340,1524,0.8,691,340,-6.1,44,1508,75.8,3.9,1029.2,1033.7,2322,1028.9,35,1030.9,9.7,6,,,,,,,,,3.5,0.4,-0.2,-11.3,,,,,,,,,,,,
236,"부여",22/12/29,-3.5,-8.3,513,2.2,1426,,"","","","",,4,20,1323,1.9,340,1258,0.5,419,200,-6.9,50,1322,78.5,3.7,1031.5,1034.3,251,1031.5,1423,1033.3,9.7,4,,,,,,,,,5.4,4.3,-0.9,-12.5,,,,,,,,,,,,
236,"부여",22/12/30,-0.8,-4.7,15,3.7,1415,,"","","","",0,3.1,320,1641,1.9,290,1644,0.5,469,320,-4.2,57,1530,78.6,4.5,1030.6,1033.6,1,1030.7,1410,1032.3,9.7,2.2,,,,,,,,,5,3,-0.1,-9,,,,,,,,,,,,
236,"부여",22/12/31,-0.6,-4.3,2348,6.4,1457,,"","","","",,6.3,320,1459,4.4,290,1505,0.6,555,160,-5.2,43,1513,73,4.2,1029.7,1033.2,947,1030.1,1952,1031.4,9.7,5.6,,,,,,,,,3.8,3.1,0.8,-9.5,,,,,,,,,,,,
238,"금산",22/12/01,-3.4,-6.9,712,1.7,1425,,"","","","",,5.8,340,439,2.4,320,1256,1,836,290,-13.3,28,1202,48.8,2.3,1009.7,1034.2,844,1028.8,1454,1031.9,9.9,7,,,,,,,,,6,1.5,2.2,-10.8,,,,,,,,,,,,
238,"금산",22/12/02,-3,-8.5,734,4,1448,,"","","","",,3.3,360,1429,1.7,340,1430,0.6,557,270,-8,39,1521,70.9,3.4,1008.2,1033.5,816,1027.8,1703,1030.3,9.9,9.2,,,,,,,,,2.4,1,1.8,-13.3,,,,,,,,,,,,
238,"금산",22/12/03,2.4,-4.5,208,8.9,1152,,"","","","",0,7.7,320,1302,2.9,290,1307,0.6,515,270,-0.8,56,1111,80.4,5.9,1004.3,1028.6,4,1023.5,1446,1025.9,9.9,1.6,,,,,,,,,8.3,7.9,3.5,-7.2,,,,,,,,,,,,
238,"금산",22/12/04,-1.1,-2.9,2356,3.7,56,,"","","","",,7.3,360,221,2.7,360,1320,1.4,1187,320,-11.8,27,1258,45.6,2.6,1009,1032.6,1011,1027.2,36,1031,9.8,1.9,,,,,,,,,9.1,4.6,3.4,-7,,,,,,,,,,,,
238,"금산",22/12/05,-2.7,-7,2356,2.7,1330,,"","","","",,7,20,1346,3.2,290,1500,1.1,936,290,-14.2,17,1323,44,2.1,1007.4,1032.4,203,1027,1532,1029.5,9.8,6.3,,,,,,,,,4.5,2.5,2.4,-13.1,,,,,,,,,,,,
238,"금산",22/12/06,-1.1,-8.3,208,6.7,1250,,"","","","",0,10.5,290,1128,4.2,270,1137,1,869,290,-4.5,45,1304,78.4,4.6,1002.7,1028.7,12,1022.3,1252,1024.6,9.8,4.5,,,,,,,,,5.6,,1.9,-13.3,,,,,,,,,,,,
238,"금산",22/12/07,3.2,-2.8,739,8.3,1429,,"","","","",0,8.3,270,1455,4,270,1455,1.4,1240,270,-2.5,47,1445,67.8,5.1,1002.9,1026.9,2344,1022.9,1400,1024.4,9.8,2.1,,,,,,,,,3.4,3.4,3.3,-8.5,,,,,,,,,,,,
238,"금산",22/12/08,1.2,-4.4,705,10.5,1438,,"","","","",,3.2,50,1225,1.7,20,1208,0.4,351,290,-3.5,29,1534,74.8,4.7,1004.7,1028.7,922,1024.2,1528,1026.4,9.8,7.6,,,,,,,,,2.3,0.4,3.1,-9.9,,,,,,,,,,,,
238,"금산",22/12/09,2.6,-4.1,722,12.4,1418,,"","","","",,6,360,1444,2.7,340,1410,0.5,448,290,-1.2,46,1356,78.3,5.7,1001.6,1026.4,18,1020.4,1449,1023.1,9.8,6,,,,,,,,,3.4,2.6,3.7,-9.5,,,,,,,,,,,,
238,"금산",22/12/10,0.5,-2.9,440,5.1,1458,,"","","","",0,3.4,110,910,1.7,290,1551,0.4,368,290,-1.9,56,1701,85,5.4,999.3,1023.2,259,1018.3,1536,1020.9,9.8,0,,,,,,,,,8.1,7.8,3.4,-9.1,,,,,,,,,,,,
238,"금산",22/12/11,-0.3,-5.5,737,7.7,1428,,"","","","",,6.3,340,1316,3.5,360,1404,0.7,629,270,-6,29,1351,69.9,3.9,1001.7,1025.6,2316,1021,102,1023.5,9.8,8.7,,,,,,,,,1.1,0,2.5,-12.6,,,,,,,,,,,,
238,"금산",22/12/12,-0.5,-7,313,6.8,1343,,"","","","",0.3,7.1,270,1351,3.5,270,1431,0.7,568,140,-4.7,30,1346,75.8,4.4,999.5,1026.1,351,1017.8,2230,1021.2,9.8,3.2,,,,,,,,,4.9,3.6,1.8,-13.3,,,,,,,,,,,,
238,"금산",22/12/13,2.3,-2.5,2400,4.9,1450,,"","","","",3.1,10.9,320,1356,4.9,290,2308,2.4,2039,290,-2.6,47,1505,72.4,5.1,997.6,1022.1,2352,1016.9,1634,1019.1,9.7,0.4,,,,,,,,,7.9,7.5,3.1,-3.9,,,,,,,,,,,,
238,"금산",22/12/14,-7.4,-11.2,2328,-2.2,25,,"","","","",0.9,9.3,290,118,5,290,122,1.4,1251,290,-11.6,55,1144,72.9,2.6,1005.8,1030.8,1017,1022.1,1,1028.2,9.7,7,,,,,,,,,1.9,,2.4,-5.6,,,,,,,,,,,,
238,"금산",22/12/15,-2.1,-11.7,103,4.6,1429,,"","","","",1.2,8.1,270,1452,3.7,200,1301,1.1,968,290,-6.1,48,1425,75.8,4,1003.4,1028.5,218,1021.6,1546,1025.4,9.7,6.6,,,,,,,,,6.4,4.5,1.7,-6.8,,,,,,,,,,,,
238,"금산",22/12/16,-3.6,-5.9,804,-0.3,1,,"","","","",,3.6,290,1524,2.2,290,2,0.9,797,290,-11.7,30,1331,55.9,2.6,1008,1032.8,1106,1026.8,1,1030.2,9.7,1.2,,,,,,,,,8.5,6.8,1.9,-11.3,,,,,,,,,,,,
238,"금산",22/12/17,-6.8,-12.1,2358,-2.8,1021,,"","","","",0.4,7.5,360,1027,3.7,340,1035,0.8,733,290,-10,54,1842,77.8,2.9,1003.2,1030.7,15,1023.2,1505,1025.5,9.7,1,,,,,,,,,5.4,,1,-16.4,,,,,,,,,,,,
238,"금산",22/12/18,-9.7,-13.9,439,-4.5,1356,,"","","","",,6.2,290,1219,3,320,1228,0.9,780,290,-14.7,41,1350,69.3,2,1001.6,1025.6,2335,1021.9,1511,1024.2,9.7,8.2,,,,,,,,,3.1,,0,-17,,,,,,,,,,,,
238,"금산",22/12/19,-6.4,-14.4,720,1.3,1455,,"","","","",,4.3,360,1513,2,340,1514,0.7,566,250,-11.4,40,1128,70.1,2.6,1004.9,1029.2,951,1025,1435,1027.3,9.7,8.4,,,,,,,,,0.1,,-1,-17.1,,,,,,,,,,,,
238,"금산",22/12/20,-3.1,-10.3,727,4.1,1536,,"","","","",,2.9,110,1359,1.6,180,1254,0.5,415,270,-7.6,45,1455,73.3,3.5,1004.7,1031.5,1002,1022.1,2357,1026.7,9.7,8.7,,,,,,,,,3.9,2.5,-0.7,-15.1,,,,,,,,,,,,
238,"금산",22/12/21,0.3,-3.3,5,3.2,1417,,"","","","",11,6.3,250,2340,3.1,290,2330,0.6,496,290,-0.7,79,2329,93.3,5.9,991.1,1022.7,12,1009.1,1530,1012.6,9.7,0,,,,,,,,,7.4,7.4,0.2,-5.2,,,,,,,,,,,,
238,"금산",22/12/22,-4.7,-8.9,2358,0.7,1,,"","","","",1.1,10.3,290,1423,4.8,290,1104,2.5,2178,290,-8.5,56,1624,75.1,3.3,988.5,1011.7,2315,1008.4,1416,1010.4,9.7,1.1,,,,,,,,,8,8,0.7,-6.8,,,,,,,,,,,,
238,"금산",22/12/23,-7.9,-10.1,2351,-5.4,1530,,"","","","",,14.8,290,1451,6.3,290,1457,3.4,2966,290,-12.8,54,1533,68,2.3,991.8,1018,2311,1011.5,20,1014,9.7,4,,,,,,,,,8.1,7.1,0.5,-9.4,,,,,,,,,,,,
238,"금산",22/12/24,-7.9,-12.9,755,-2,1442,,"","","","",0,4.5,290,1520,2.5,290,1526,0.9,757,290,-13.2,40,1452,66.9,2.2,998.5,1023.5,2323,1017.6,3,1020.8,9.7,9,,,,,,,,,1.3,1.3,0.2,-15.2,,,,,,,,,,,,
238,"금산",22/12/25,-6.1,-12.6,707,1.9,1403,,"","","","",,6.8,290,1339,3.5,290,1345,0.8,724,290,-9.6,46,1324,77.5,3,1002.1,1026.2,2342,1022,1304,1024.3,9.7,8,,,,,,,,,0,0,-0.7,-15.6,,,,,,,,,,,,
238,"금산",22/12/26,-5.2,-10.6,608,2.7,1429,,"","","","",,3,360,1305,1.5,200,1353,0.5,409,270,-8.5,40,1451,79.9,3.3,1004.6,1028.7,817,1024.6,1430,1026.8,9.7,6.2,,,,,,,,,2.1,1.1,-1.2,-15.3,,,,,,,,,,,,
238,"금산",22/12/27,-4.3,-10.5,700,3.9,1432,,"","","","",,4.3,320,1449,2.2,360,1326,0.6,479,340,-8.2,34,1419,76.8,3.3,1007.5,1032.5,802,1027.4,1428,1029.8,9.7,7.7,,,,,,,,,2,1.6,-1.5,-15.4,,,,,,,,,,,,
238,"금산",22/12/28,-3.5,-7.4,542,1.4,1618,,"","","","",0,7.2,290,1428,3.4,290,1424,0.9,764,290,-7.1,49,1623,77.4,3.6,1008.6,1034.4,2338,1028.9,1359,1030.8,9.7,1.4,,,,,,,,,4,3.4,-1,-14,,,,,,,,,,,,
238,"금산",22/12/29,-5.1,-10.6,746,2.4,1421,,"","","","",,4.6,290,1405,2.1,320,1402,0.5,441,320,-8.7,48,1423,77.6,3.2,1011.2,1035.3,833,1031.2,1414,1033.6,9.7,2.7,,,,,,,,,3.9,3.8,-1.7,-15.6,,,,,,,,,,,,
238,"금산",22/12/30,-1.7,-6.9,45,2.4,1312,,"","","","",0,5.3,270,1447,2.9,290,1449,0.8,673,320,-5.7,55,1514,74.9,4,1010.1,1034.8,30,1030.1,1411,1032.2,9.8,2.1,,,,,,,,,5.5,5,-0.7,-12.2,,,,,,,,,,,,
238,"금산",22/12/31,-1.8,-5.6,428,4.4,1205,,"","","","",0,6.2,360,1409,3.2,290,1428,0.8,703,270,-6.3,50,1207,73,3.8,1009.5,1033,437,1030.1,1441,1031.6,9.7,2.6,,,,,,,,,4.1,4.1,-0.7,-12.7,,,,,,,,,,,,
239,"세종",22/12/01,-3.6,-7.3,618,1,1529,,"","","","",,5.2,340,215,3.9,340,221,1.8,1551,340,-15.3,24,1049,40.8,1.9,1020.7,1034.3,234,1029.6,1451,1032.3,9.8,7.4,,,,,,,,,7.5,3.8,-0.8,-9.8,,,,,,,,,,,,
239,"세종",22/12/02,-1.9,-6.5,733,2.8,1359,,"","","","",,4.3,50,1205,2.2,140,1155,0.8,660,110,-10,34,1206,55.8,2.9,1019,1033.7,955,1027.7,2355,1030.5,9.8,7.9,,,,,,,,,3.8,1.8,1.4,-10.1,,,,,,,,,,,,
239,"세종",22/12/03,2.1,-1.9,1,5.6,1535,,"","","","",,4.9,320,2343,3.1,320,2345,0.7,647,340,-2.9,59,208,69.6,5,1014.8,1028.2,2358,1024,1451,1026.1,9.8,0.1,,,,,,,,,8,5.3,2.6,-4.5,,,,,,,,,,,,
239,"세종",22/12/04,-1.6,-3.7,2321,3.6,1,,"","","","",,7.3,340,245,4.9,340,535,2.5,2177,340,-14.8,20,1251,38,2.1,1020.1,1033.3,1004,1028,9,1031.6,9.8,0.6,,,,,,,,,9.5,3,-0.2,-8.1,,,,,,,,,,,,
217,"정선군",22/12/08,0.6,-4.1,2357,8,1319,,"","","","",,5.7,230,1354,2.6,200,1301,1,831,320,-7.4,26,1403,58.8,3.5,988.4,1028.8,837,1024,1500,1026.7,9.7,6.1,,,,,,,,,0.6,0,0.3,-5.7,0.5,-0.2,1.3,2.4,,,,,,,,
217,"정선군",22/12/09,-1.7,-6.5,619,6.2,1531,,"","","","",,5.1,200,1533,1.9,230,1535,0.5,392,90,-6.1,48,1323,73.3,3.9,986.1,1028,102,1021,1507,1024.8,9.7,1.3,,,,,,,,,5.3,2.8,-0.8,-7.6,0.4,-0.3,1.3,2.3,,,,,,,,
217,"정선군",22/12/10,-0.2,-5,454,7.1,1419,,"","","","",,4.6,50,1453,2.8,20,1455,0.8,656,50,-6.2,28,1450,68,3.9,983.5,1025.2,231,1016.6,1415,1021.8,9.7,3.2,,,,,,,,,5,2.4,-0.4,-7,0.4,-0.4,1.2,2.2,,,,,,,,
217,"정선군",22/12/11,-1.5,-6.6,734,7.1,1413,,"","","","",,2.3,110,955,1.3,110,1025,0.5,424,270,-7.2,36,1402,67.6,3.6,986,1027.6,2325,1020.9,1419,1024.6,9.7,6,,,,,,,,,1,0.3,0.1,-7.6,0.4,-0.4,1.1,2.1,,,,,,,,
217,"정선군",22/12/12,0.5,-5.9,501,6.8,1345,,"","","","",,13.2,50,1330,7.5,50,1404,2.1,1819,20,-6.2,27,1533,64,3.9,982.7,1027.8,233,1016.5,1453,1021,9.6,3,,,,,,,,,5.6,1.9,-0.4,-7.1,0.4,-0.4,1,2,,,,,,,,
217,"정선군",22/12/13,0,-4.1,2357,2.6,1345,,"","","","",3.5,16.7,50,2259,8.5,20,2341,4,3428,20,-6,38,1253,65.1,4,978.5,1019.6,2355,1014.4,1435,1016.6,9.6,0.1,,,,,,,,,8.5,4,0.3,-2.2,0.5,-0.4,1,1.9,,,,,,,,
217,"정선군",22/12/14,-9.4,-11.7,2333,-4.1,1,,"","","","",,16.4,20,410,9.2,20,1220,3.5,2990,20,-21.3,21,1010,39.8,1.2,987.2,1029.5,856,1019.6,1,1027.1,9.6,6,,,,,,,,,0,0,-0.3,-6.8,0.4,-0.4,1,1.9,,,,,,,,
217,"정선군",22/12/15,-6.2,-12.7,656,-0.3,2152,,"","","","",1.9,10.9,50,2149,6.6,50,1456,1.8,1591,20,-10.2,44,2240,73.6,3,986.3,1029.2,706,1022.5,1436,1025.7,9.6,0,,,,,,,,,7.6,6.5,-0.6,-7.2,0.3,-0.4,0.9,1.9,,,,,,,,
217,"정선군",22/12/16,-6.4,-12.9,807,-1.5,1313,,"","","","",,7,50,2354,5,50,2400,1.4,1177,340,-13.9,34,1328,56.8,2.1,990.4,1033.1,837,1025.1,3,1030,9.6,5.8,,,,,,,,,5.1,0,-0.6,-3.9,0.3,-0.5,0.9,1.8,,,,,,,,
217,"정선군",22/12/17,-7.7,-11.8,2343,-2.4,1248,,"","","","",,17.3,50,1539,9.3,50,1545,2.6,2289,20,-17.6,23,1258,47.3,1.6,985.2,1030.3,1,1021.3,1539,1024.7,9.6,3.9,,,,,,,,,3.3,1.1,-1,-6.8,0.1,-0.6,0.8,1.7,,,,,,,,
217,"정선군",22/12/18,-10.4,-13.6,741,-6.7,1235,,"","","","",,16.5,50,1332,7,50,1403,3.1,2639,20,-22.3,21,1225,37.9,1,982.7,1024.7,2345,1019.8,1337,1022.6,9.6,5.9,,,,,,,,,0.5,0,-2.3,-8,-0.7,-1.1,0.4,1.5,,,,,,,,
217,"정선군",22/12/19,-8.3,-12.8,402,-2.8,1331,,"","","","",,7.6,180,1339,3.6,360,849,1.6,1393,270,-16.8,31,1306,51.6,1.7,987.4,1029.8,2354,1024.6,1,1027.1,9.6,5.3,,,,,,,,,1.1,1.1,-2.6,-8.3,-1.5,-1.8,0,1.1,,,,,,,,
217,"정선군",22/12/20,-6.4,-12.8,744,0.4,1305,,"","","","",,6.6,200,1232,3.8,340,148,1.4,1224,340,-13.4,27,1223,60.9,2.2,988.8,1032.9,944,1024.1,2330,1028.3,9.6,5.8,,,,,,,,,0,0,-2.4,-8.4,-1.5,-2,-0.2,0.9,,,,,,,,
217,"정선군",22/12/21,-3.3,-6.7,122,0.2,1925,,"","","","",6.6,8.3,50,2319,4.7,50,2323,0.9,747,360,-6.2,67,509,80.5,3.9,975.1,1024.6,1,1008.7,2354,1013.6,9.6,0,,,,,,,,,7.6,2.9,-1.4,-4.2,-0.8,-1.5,-0.1,0.9,,,,,,,,
217,"정선군",22/12/22,-7.8,-12.2,2351,-0.6,1,,"","","","",,16,50,1304,7.4,50,1649,3.5,3018,20,-17.1,33,1949,48.3,1.7,969.1,1009.6,335,1005.7,1315,1008,9.6,5.1,,,,,,,,,3.5,2.4,-1,-2.2,-0.3,-1.2,-0.1,0.8,,,,,,,,
217,"정선군",22/12/23,-12.6,-14.7,758,-9.6,1241,,"","","","",,15.4,50,855,7.5,50,1506,4.3,3745,20,-20.8,37,1246,50.3,1.2,972.1,1018.2,2343,1008.3,29,1011.9,9.6,5.4,,,,,,,,,6.6,1.8,-2,-4,-1,-1.6,-0.1,0.8,,,,,,,,
217,"정선군",22/12/24,-11.9,-18.3,744,-4.2,1456,,"","","","",,4.5,50,1140,2.3,360,1111,1.1,911,360,-17.4,38,1427,65.8,1.6,982,1024.6,2252,1018.2,1,1022,9.6,5.7,,,,,,,,,3.6,0.4,-2.3,-5.3,-1.4,-2,-0.3,0.7,,,,,,,,
217,"정선군",22/12/25,-9.8,-16.5,718,-1.8,1446,,"","","","",,5.7,360,1312,2.9,360,1814,1,823,20,-15,39,1303,68.1,2,985.1,1027.6,2400,1021.6,1344,1025,9.6,5.8,,,,,,,,,0.6,0,-2.4,-5.6,-1.6,-2.1,-0.3,0.6,,,,,,,,
217,"정선군",22/12/26,-9.4,-15.5,749,-0.6,1505,,"","","","",,3.9,50,1432,2.5,20,1439,0.6,493,20,-14,43,1458,70.9,2.1,988.6,1031,2356,1025.2,1459,1028.6,9.6,5.2,,,,,,,,,1.3,0,-2.5,-5.8,-1.8,-2.3,-0.4,0.5,,,,,,,,
